section,title,url,pdf_path,status,erro
Acervo - MCP,"*DMCP0026 - Mensagem ""4.405 - Data estorno deve pertencer ao período de geração do acabado"".",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136474,PDFs_TDN\Acervo - MCP\DMCP0026 - Mensagem  4.405 - Data estorno deve pertencer ao período de geração do acabado . - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0027 - Quais são as finalidades das contas contábeis parametrizadas nos Parâmetros da Produção - CP0106?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136476,PDFs_TDN\Acervo - MCP\DMCP0027 - Quais são as finalidades das contas contábeis parametrizadas nos Parâmetros da Produção - CP0106  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0028 - Mensagem ""54.207 - Item não liberado para a data de uso informada""",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136478,PDFs_TDN\Acervo - MCP\DMCP0028 - Mensagem  54.207 - Item não liberado para a data de uso informada  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0029 - Mensagem ""3.025 - Quantidade excede capacidade. Confirma transferência deste item?""",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136480,PDFs_TDN\Acervo - MCP\DMCP0029 - Mensagem  3.025 - Quantidade excede capacidade. Confirma transferência deste item  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0030 - Mensagem ""30.366 - Ordem de Produção possui movimento de acabado"".",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136482,PDFs_TDN\Acervo - MCP\DMCP0030 - Mensagem  30.366 - Ordem de Produção possui movimento de acabado . - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0031 - Mensagem ""15.439 - Não existem operações para esta OP. Não poderá ser reportada""",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136484,PDFs_TDN\Acervo - MCP\DMCP0031 - Mensagem  15.439 - Não existem operações para esta OP. Não poderá ser reportada  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0032 - Rastreabilidade de lotes produzidos,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136486,PDFs_TDN\Acervo - MCP\DMCP0032 - Rastreabilidade de lotes produzidos - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0033 - Mensagem ""31.379 - Depósito não pode ser alterado, pois não está de acordo com a Unidade de Negócio.""",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136488,"PDFs_TDN\Acervo - MCP\DMCP0033 - Mensagem  31.379 - Depósito não pode ser alterado, pois não está de acordo com a Unidade de Negócio.  - Linha Datasul - TDN.pdf",OK,
Acervo - MCP,*DMCP0034 - Como encontrar a quantidade produzida em um período?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136490,PDFs_TDN\Acervo - MCP\DMCP0034 - Como encontrar a quantidade produzida em um período  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0035 - Geracao da Rede-Pert,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136492,PDFs_TDN\Acervo - MCP\DMCP0035 - Geracao da Rede-Pert - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0036 - Como eliminar ordens de produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136501,PDFs_TDN\Acervo - MCP\DMCP0036 - Como eliminar ordens de produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0037 - API's do Módulo de Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136503,PDFs_TDN\Acervo - MCP\DMCP0037 - API's do Módulo de Produção - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0038 - Mensagem ""1.232 - Item parametrizado para que não seja permitida qualquer alteração da referência""",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136505,PDFs_TDN\Acervo - MCP\DMCP0038 - Mensagem  1.232 - Item parametrizado para que não seja permitida qualquer alteração da referência  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0039 - Procura automática de saldo,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136507,PDFs_TDN\Acervo - MCP\DMCP0039 - Procura automática de saldo - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0043 - Como alterar a forma de trabalho de uma linha de produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136509,PDFs_TDN\Acervo - MCP\DMCP0043 - Como alterar a forma de trabalho de uma linha de produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0044 - Como é definida a conta da ordem de produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136511,PDFs_TDN\Acervo - MCP\DMCP0044 - Como é definida a conta da ordem de produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0045 - Como funciona a Distribuição Diferenças Saldos - CP0335?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136513,PDFs_TDN\Acervo - MCP\DMCP0045 - Como funciona a Distribuição Diferenças Saldos - CP0335  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0046 - Como utilizar a faixa de ordens de produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136515,PDFs_TDN\Acervo - MCP\DMCP0046 - Como utilizar a faixa de ordens de produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0047 - Mensagem ""15.139 - Conta de saldo não cadastrada Est: x GE: y Dep: z"".",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136517,PDFs_TDN\Acervo - MCP\DMCP0047 - Mensagem  15.139 - Conta de saldo não cadastrada Est  x GE  y Dep  z . - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0048 - Operações simultâneas,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136520,PDFs_TDN\Acervo - MCP\DMCP0048 - Operações simultâneas - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0049 - Lentidão na abertura de ordens de produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136523,PDFs_TDN\Acervo - MCP\DMCP0049 - Lentidão na abertura de ordens de produção - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0050 - Mensagem ""51.324 - A ordem de produção não pode ser finalizada ou terminada pois possui relacionamento com a ordem de compra"".",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136525,PDFs_TDN\Acervo - MCP\DMCP0050 - Mensagem  51.324 - A ordem de produção não pode ser finalizada ou terminada pois possui relacionamento com a ordem de compra . - Linha Data.pdf,OK,
Acervo - MCP,*DMCP0051 - Ordem de Beneficiamento - Data de Emissão e Data de Entrega,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136527,PDFs_TDN\Acervo - MCP\DMCP0051 - Ordem de Beneficiamento - Data de Emissão e Data de Entrega - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0052 - Quais são os tipos de ordens de produção existentes?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136529,PDFs_TDN\Acervo - MCP\DMCP0052 - Quais são os tipos de ordens de produção existentes  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0053 - Como é definida a unidade de negócio na ordem de produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136531,PDFs_TDN\Acervo - MCP\DMCP0053 - Como é definida a unidade de negócio na ordem de produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0054 - Por que é solicitado o técnico no reporte da produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136533,PDFs_TDN\Acervo - MCP\DMCP0054 - Por que é solicitado o técnico no reporte da produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0055 - Exportação de Ordens de Produção para o Banco Histórico,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136535,PDFs_TDN\Acervo - MCP\DMCP0055 - Exportação de Ordens de Produção para o Banco Histórico - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0056 - Quais as diferenças entre os tipos de tratamento de refugo?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136537,PDFs_TDN\Acervo - MCP\DMCP0056 - Quais as diferenças entre os tipos de tratamento de refugo  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0057 - Como parametrizar o módulo de produção para usar o conceito de time fences do MRP?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136539,PDFs_TDN\Acervo - MCP\DMCP0057 - Como parametrizar o módulo de produção para usar o conceito de time fences do MRP  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0058 - Diferença Reporte Real x Padrão e parametrizações,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136541,PDFs_TDN\Acervo - MCP\DMCP0058 - Diferença Reporte Real x Padrão e parametrizações - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0059 - Como é efetuada a geração de reservas por operação?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136543,PDFs_TDN\Acervo - MCP\DMCP0059 - Como é efetuada a geração de reservas por operação  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0060 - É permitida a inclusão de um item Totalmente Obsoleto nas reservas da Ordem de Produção?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136545,PDFs_TDN\Acervo - MCP\DMCP0060 - É permitida a inclusão de um item Totalmente Obsoleto nas reservas da Ordem de Produção  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0061 - O que é Fator de Concentração ou PPM (Partes por Milhão)?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136547,PDFs_TDN\Acervo - MCP\DMCP0061 - O que é Fator de Concentração ou PPM (Partes por Milhão)  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0062 - CP0315 - Alocação Ordem Produção - não permite saldo negativo?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136549,PDFs_TDN\Acervo - MCP\DMCP0062 - CP0315 - Alocação Ordem Produção - não permite saldo negativo  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0063 - Quais componentes são considerados no CP0318 - Desmontagem Item?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136551,PDFs_TDN\Acervo - MCP\DMCP0063 - Quais componentes são considerados no CP0318 - Desmontagem Item  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0064 - Contabilização do Refugo no Reporte,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136553,PDFs_TDN\Acervo - MCP\DMCP0064 - Contabilização do Refugo no Reporte - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0065 - Conta de aplicação no reporte da produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136557,PDFs_TDN\Acervo - MCP\DMCP0065 - Conta de aplicação no reporte da produção - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0066 - Reaproveitamento de Item Configurado na Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136559,PDFs_TDN\Acervo - MCP\DMCP0066 - Reaproveitamento de Item Configurado na Produção - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0067 - Qual a função do peso do item na Produção ?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136561,PDFs_TDN\Acervo - MCP\DMCP0067 - Qual a função do peso do item na Produção   - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0068 - Quais os estados que uma Ordem de Produção pode assumir?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136563,PDFs_TDN\Acervo - MCP\DMCP0068 - Quais os estados que uma Ordem de Produção pode assumir  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0069 - Por que ocorre a mensagem 25230 - Linha de Produção deve ser de serviço ?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136565,PDFs_TDN\Acervo - MCP\DMCP0069 - Por que ocorre a mensagem 25230 - Linha de Produção deve ser de serviço   - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0070 - Como solucionar a mensagem 15888 Conta contábil não deve ser de consumo?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136567,PDFs_TDN\Acervo - MCP\DMCP0070 - Como solucionar a mensagem 15888 Conta contábil não deve ser de consumo  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0071 - Qual o impacto das mensagens 6306, 28227 e 6305 na geração de períodos?",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136570,"PDFs_TDN\Acervo - MCP\DMCP0071 - Qual o impacto das mensagens 6306, 28227 e 6305 na geração de períodos  - Linha Datasul - TDN.pdf",OK,
Acervo - MCP,*DMCP0072 - Mensagem 357 - Última operação da ordem não é ponto de controle.,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136572,PDFs_TDN\Acervo - MCP\DMCP0072 - Mensagem 357 - Última operação da ordem não é ponto de controle. - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0073 - Por que ocorre a mensagem 861 - Linha de prod. nao pode ser sumariz. p/ tipo Externa?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136574,PDFs_TDN\Acervo - MCP\DMCP0073 - Por que ocorre a mensagem 861 - Linha de prod. nao pode ser sumariz. p  tipo Externa  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0074 - Por que ocorre a mensagem 51788 - Item deve possuir item-refugo cadastrado?,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136576,PDFs_TDN\Acervo - MCP\DMCP0074 - Por que ocorre a mensagem 51788 - Item deve possuir item-refugo cadastrado  - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0075 - Refugo Avulso - Integração TOTVS MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136578,PDFs_TDN\Acervo - MCP\DMCP0075 - Refugo Avulso - Integração TOTVS MES - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0076 - Reaproveitamento Interna Troca Código - Integração TOTVS MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136580,PDFs_TDN\Acervo - MCP\DMCP0076 - Reaproveitamento Interna Troca Código - Integração TOTVS MES - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0077 - Melhorias Impressão RFID por Reporte,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136583,PDFs_TDN\Acervo - MCP\DMCP0077 - Melhorias Impressão RFID por Reporte - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0078 - Saldo Item - Request StockLevel - Integração TOTVS MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136585,PDFs_TDN\Acervo - MCP\DMCP0078 - Saldo Item - Request StockLevel - Integração TOTVS MES - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0079 - Autenticação usuário Web Service - TOTVS-MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136588,PDFs_TDN\Acervo - MCP\DMCP0079 - Autenticação usuário Web Service - TOTVS-MES - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,"*DMCP0080 - Abertura de ordem de Ativo Fixo, Ferramentaria e Manutenção com tipo de reporte por Operação",https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136591,"PDFs_TDN\Acervo - MCP\DMCP0080 - Abertura de ordem de Ativo Fixo, Ferramentaria e Manutenção com tipo de reporte por Operação - Linha Datasul - TDN.pdf",OK,
Acervo - MCP,*DMCP0081 - Geração de operações de processos incompatíveis com a ordem de produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136593,PDFs_TDN\Acervo - MCP\DMCP0081 - Geração de operações de processos incompatíveis com a ordem de produção - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0082 - Diagnóstico TOTVS MES - Integração TOTVS MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=506136595,PDFs_TDN\Acervo - MCP\DMCP0082 - Diagnóstico TOTVS MES - Integração TOTVS MES - Linha Datasul - TDN.pdf,OK,
Acervo - MCP,*DMCP0083 - Depósito Fechado na Manufatura,https://tdn.totvs.com.br/pages/releaseview.action?pageId=556878935,PDFs_TDN\Acervo - MCP\DMCP0083 - Depósito Fechado na Manufatura - Linha Datasul - TDN.pdf,OK,
API - MCP,"CPAPI001 - Reporte Produção por Ordem, Operação e Ponto de Controle",https://tdn.totvs.com.br/pages/releaseview.action?pageId=191466810,"PDFs_TDN\API - MCP\CPAPI001 - Reporte Produção por Ordem, Operação e Ponto de Controle - Linha Datasul - TDN.pdf",OK,
API - MCP,"CPAPI002 - Importação de Ordens, Reservas e Operações",https://tdn.totvs.com.br/pages/releaseview.action?pageId=191466817,"PDFs_TDN\API - MCP\CPAPI002 - Importação de Ordens, Reservas e Operações - Linha Datasul - TDN.pdf",OK,
API - MCP,CPAPI003 - Importação Reportes Produção por Operação,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191466820,PDFs_TDN\API - MCP\CPAPI003 - Importação Reportes Produção por Operação - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI004 - Importação Reportes Produção por Ponto de Controle,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467099,PDFs_TDN\API - MCP\CPAPI004 - Importação Reportes Produção por Ponto de Controle - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI005 - Consiste e gera movimentos de GGF,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467107,PDFs_TDN\API - MCP\CPAPI005 - Consiste e gera movimentos de GGF - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI009 - Reporte de Produção Repetitiva,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467141,PDFs_TDN\API - MCP\CPAPI009 - Reporte de Produção Repetitiva - Linha Datasul - TDN.pdf,OK,
API - MCP,"CPAPI011 - Estorno de Reportes de Produção por Ordem, Operação e Ponto de Controle",https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467165,"PDFs_TDN\API - MCP\CPAPI011 - Estorno de Reportes de Produção por Ordem, Operação e Ponto de Controle - Linha Datasul - TDN.pdf",OK,
API - MCP,CPAPI012 - Requisição de Materiais para Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467177,PDFs_TDN\API - MCP\CPAPI012 - Requisição de Materiais para Produção - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI013 - Alocação de Materiais para Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467182,PDFs_TDN\API - MCP\CPAPI013 - Alocação de Materiais para Produção - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI014 - Transferência de Materiais para Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467188,PDFs_TDN\API - MCP\CPAPI014 - Transferência de Materiais para Produção - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI015 - Atualização Requisição Sumariada,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467192,PDFs_TDN\API - MCP\CPAPI015 - Atualização Requisição Sumariada - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI017 - Requisição Avulsa de Materiais para Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467196,PDFs_TDN\API - MCP\CPAPI017 - Requisição Avulsa de Materiais para Produção - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI018 - Sumarização de Requisições de Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467221,PDFs_TDN\API - MCP\CPAPI018 - Sumarização de Requisições de Produção - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI019 - Troca do Tipo de Formulação do Item CP,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467228,PDFs_TDN\API - MCP\CPAPI019 - Troca do Tipo de Formulação do Item CP - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI020 - Balanceamento do Item Veículo CP,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467239,PDFs_TDN\API - MCP\CPAPI020 - Balanceamento do Item Veículo CP - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI021 - API Ordens de Produção por Período CP,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467244,PDFs_TDN\API - MCP\CPAPI021 - API Ordens de Produção por Período CP - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI022 - API de Atualização da Saldo OP Configurada,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467258,PDFs_TDN\API - MCP\CPAPI022 - API de Atualização da Saldo OP Configurada - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI023 - API de geração e manutenção de Rede-pert,https://tdn.totvs.com.br/pages/releaseview.action?pageId=461919106,PDFs_TDN\API - MCP\CPAPI023 - API de geração e manutenção de Rede-pert - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI026 - Refugo Avulso,https://tdn.totvs.com.br/pages/releaseview.action?pageId=268597316,PDFs_TDN\API - MCP\CPAPI026 - Refugo Avulso - Linha Datasul - TDN.pdf,OK,
API - MCP,CPAPI301B - API para integração da transação Ordem de Produção (ord-prod),https://tdn.totvs.com.br/pages/releaseview.action?pageId=192099345,PDFs_TDN\API - MCP\CPAPI301B - API para integração da transação Ordem de Produção (ord-prod) - Linha Datasul - TDN.pdf,OK,
API - MCP,"CPAPI301 - Consiste, cria, modifica e elimina Ordens de Produção",https://tdn.totvs.com.br/pages/releaseview.action?pageId=625168812,PDFs_TDN\API - MCP\11652995 DMANUFATURA-2836 DT Lentidão na abertura de OP usando CPAPI301 - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN271 - Ordem de Produção,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467320,PDFs_TDN\BO - MCP\BOIN271 - Ordem de Produção - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN299 - Período,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467362,PDFs_TDN\BO - MCP\BOIN299 - Período - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN390 - Reservas,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467394,PDFs_TDN\BO - MCP\BOIN390 - Reservas - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN569 - Movimentação de GGF,https://tdn.totvs.com.br/pages/releaseview.action?pageId=191467438,PDFs_TDN\BO - MCP\BOIN569 - Movimentação de GGF - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN803 - Campanha,https://tdn.totvs.com.br/pages/releaseview.action?pageId=838217125,PDFs_TDN\BO - MCP\BOIN803 - Campanha - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN804 - Ordem de Produção x Campanha,https://tdn.totvs.com.br/pages/releaseview.action?pageId=838217507,PDFs_TDN\BO - MCP\BOIN804 - Ordem de Produção x Campanha - Linha Datasul - TDN.pdf,OK,
BO - MCP,BOIN00951 - Pendências de Integração MES,https://tdn.totvs.com.br/pages/releaseview.action?pageId=192096104,PDFs_TDN\BO - MCP\BOIN00951 - Pendências de Integração MES - Linha Datasul - TDN.pdf,OK,
